time, pm2.5, pm10
2018-05-18 03:45:27.758827,19,20
2018-05-18 03:45:33.331617,18,19
2018-05-18 03:45:38.902221,18,19
2018-05-18 03:45:44.474149,16,17
2018-05-18 03:45:50.044693,16,17
2018-05-18 03:45:55.615368,17,18
2018-05-18 03:46:01.199404,16,17
2018-05-18 03:46:06.748874,15,16
2018-05-18 03:46:12.315618,15,16
2018-05-18 03:46:17.883613,15,16
2018-05-18 03:46:23.452862,14,15
2018-05-18 03:46:29.027815,14,15
2018-05-18 03:46:34.598999,15,16
2018-05-18 03:46:40.170309,15,16
2018-05-18 03:46:45.739902,14,15
2018-05-18 03:46:51.309855,15,16
2018-05-18 03:46:56.883614,17,18
2018-05-18 03:47:02.459198,17,18
2018-05-18 03:47:08.039750,17,18
2018-05-18 03:47:13.616258,16,17
2018-05-18 03:47:19.193144,17,18
2018-05-18 03:47:24.770788,18,19
2018-05-18 03:47:30.345902,19,20
2018-05-18 03:47:35.921302,18,19
2018-05-18 03:47:41.509349,16,17
2018-05-18 03:47:47.095149,15,16
2018-05-18 03:47:52.673999,17,18
2018-05-18 03:47:58.253994,18,19
2018-05-18 03:48:03.850583,17,18
2018-05-18 03:48:09.442337,16,17
2018-05-18 03:48:15.024845,16,17
2018-05-18 03:48:20.598116,16,17
2018-05-18 03:48:26.170424,16,17
2018-05-18 03:48:31.742711,16,17
2018-05-18 03:48:37.314808,16,17
2018-05-18 03:48:42.887191,17,18
2018-05-18 03:48:48.459705,18,19
2018-05-18 03:48:54.037889,18,19
2018-05-18 03:48:59.613441,16,17
2018-05-18 03:49:05.194230,16,17
2018-05-18 03:49:10.763810,16,17
2018-05-18 03:49:16.334858,15,16
2018-05-18 03:49:21.913519,14,15
2018-05-18 03:49:27.487209,15,16
2018-05-18 03:49:33.059424,15,16
2018-05-18 03:49:38.635611,17,18
2018-05-18 03:49:44.210148,17,18
2018-05-18 03:49:49.786005,17,18
2018-05-18 03:49:55.360401,16,17
2018-05-18 03:50:00.944840,16,17
2018-05-18 03:50:06.525702,16,17
2018-05-18 03:50:12.103321,16,17
2018-05-18 03:50:17.677794,16,17
2018-05-18 03:50:23.254935,15,16
2018-05-18 03:50:28.834525,14,15
2018-05-18 03:50:34.409901,14,15
2018-05-18 03:50:39.983140,16,17
2018-05-18 03:50:45.558453,16,17
2018-05-18 03:50:51.134151,15,16
2018-05-18 03:50:56.712465,15,16
2018-05-18 03:51:02.290023,15,16
2018-05-18 03:51:07.860765,15,16
2018-05-18 03:51:13.435087,16,17
2018-05-18 03:51:19.011487,16,17
2018-05-18 03:51:24.584911,16,17
2018-05-18 03:51:30.157810,16,17
2018-05-18 03:51:35.731936,16,17
2018-05-18 03:51:41.305482,16,17
2018-05-18 03:51:46.880038,16,17
2018-05-18 03:51:52.458728,16,17
2018-05-18 03:51:58.037339,17,18
2018-05-18 03:52:03.573764,17,18
2018-05-18 03:52:09.142757,15,16
2018-05-18 03:52:14.717930,15,16
2018-05-18 03:52:20.295713,16,17
2018-05-18 03:52:25.867738,19,20
2018-05-18 03:52:31.436955,20,21
2018-05-18 03:52:37.009087,18,19
2018-05-18 03:52:42.583806,17,18
2018-05-18 03:52:48.157071,16,17
2018-05-18 03:52:53.727831,15,16
2018-05-18 03:52:59.299395,14,15
2018-05-18 03:53:04.870065,15,16
2018-05-18 03:53:10.450612,17,18
2018-05-18 03:53:16.029512,17,18
2018-05-18 03:53:21.605178,16,17
2018-05-18 03:53:27.180634,16,17
2018-05-18 03:53:32.761727,15,16
2018-05-18 03:53:38.337153,14,15
2018-05-18 03:53:43.915322,15,16
2018-05-18 03:53:49.491865,16,17
2018-05-18 03:53:55.063609,16,17
2018-05-18 03:54:00.621075,16,17
2018-05-18 03:54:06.160514,16,17
2018-05-18 03:54:11.706747,16,17
2018-05-18 03:54:17.246504,17,18
2018-05-18 03:54:22.781926,17,18
2018-05-18 03:54:28.318009,17,18
2018-05-18 03:54:33.908037,18,19
2018-05-18 03:54:39.442212,16,17
2018-05-18 03:54:45.004815,16,17
2018-05-18 03:54:50.542657,17,18
2018-05-18 03:54:56.101248,17,18
2018-05-18 03:55:01.640015,17,18
2018-05-18 03:55:07.196338,17,18
2018-05-18 03:55:12.739501,16,17
2018-05-18 03:55:18.301744,15,16
2018-05-18 03:55:23.856668,17,18
2018-05-18 03:55:29.414140,17,18
2018-05-18 03:55:34.954208,16,17
2018-05-18 03:55:40.497010,15,16
2018-05-18 03:55:46.041575,16,17
2018-05-18 03:55:51.579366,15,16
2018-05-18 03:55:57.118764,15,16
2018-05-18 03:56:02.684253,16,17
2018-05-18 03:56:08.226046,16,17
2018-05-18 03:56:13.766280,17,18
2018-05-18 03:56:19.321655,17,18
2018-05-18 03:56:24.881628,18,19
2018-05-18 03:56:30.439224,17,18
2018-05-18 03:56:35.979922,15,16
2018-05-18 03:56:41.536818,13,14
2018-05-18 03:56:47.083593,14,15
2018-05-18 03:56:52.624635,15,16
2018-05-18 03:56:58.194241,14,15
2018-05-18 03:57:03.738646,15,16
2018-05-18 03:57:09.292122,16,17
2018-05-18 03:57:14.864312,15,16
2018-05-18 03:57:20.432309,14,15
2018-05-18 03:57:25.975653,15,16
2018-05-18 03:57:31.539732,16,17
2018-05-18 03:57:37.103115,16,17
2018-05-18 03:57:42.644643,15,16
2018-05-18 03:57:48.184308,14,15
2018-05-18 03:57:53.734983,14,15
2018-05-18 03:57:59.320778,15,16
2018-05-18 03:58:04.858085,16,17
2018-05-18 03:58:10.404227,16,17
2018-05-18 03:58:15.943237,16,17
2018-05-18 03:58:21.497712,15,16
2018-05-18 03:58:27.090902,14,15
2018-05-18 03:58:32.658537,14,15
2018-05-18 03:58:38.198449,14,15
2018-05-18 03:58:43.795426,14,15
2018-05-18 03:58:49.340020,15,16
2018-05-18 03:58:54.881320,17,18
2018-05-18 03:59:00.427681,17,18
2018-05-18 03:59:05.969489,17,18
2018-05-18 03:59:11.532784,17,18
2018-05-18 03:59:17.074133,16,17
2018-05-18 03:59:22.635886,15,16
2018-05-18 03:59:28.178392,15,16
2018-05-18 03:59:33.742933,15,16
2018-05-18 03:59:39.288658,14,15
2018-05-18 03:59:44.848812,14,15
2018-05-18 03:59:50.399310,15,16
2018-05-18 03:59:55.961563,16,17
2018-05-18 04:00:01.516213,16,17
2018-05-18 04:00:07.056033,16,17
2018-05-18 04:00:12.611309,14,15
2018-05-18 04:00:18.157590,14,15
2018-05-18 04:00:23.709817,14,15
2018-05-18 04:00:29.255318,15,16
2018-05-18 04:00:34.824569,15,16
2018-05-18 04:00:40.381887,15,16
2018-05-18 04:00:45.932671,16,17
2018-05-18 04:00:51.477470,17,18
2018-05-18 04:00:57.026826,17,18
2018-05-18 04:01:02.575843,16,17
2018-05-18 04:01:08.121747,14,15
2018-05-18 04:01:13.675273,14,15
2018-05-18 04:01:19.223434,15,16
2018-05-18 04:01:24.773162,15,16
2018-05-18 04:01:30.325876,15,16
2018-05-18 04:01:35.873788,16,17
2018-05-18 04:01:41.426536,17,18
2018-05-18 04:01:46.973341,16,17
2018-05-18 04:01:52.519717,16,17
2018-05-18 04:01:58.067105,17,18
2018-05-18 04:02:03.619676,17,18
2018-05-18 04:02:09.160287,17,18
2018-05-18 04:02:14.701405,15,16
2018-05-18 04:02:20.269633,15,16
2018-05-18 04:02:25.816595,16,17
2018-05-18 04:02:31.383276,17,18
2018-05-18 04:02:36.927494,15,16
2018-05-18 04:02:42.490637,15,16
2018-05-18 04:02:48.035134,14,15
2018-05-18 04:02:53.583822,15,16
2018-05-18 04:02:59.128338,16,17
2018-05-18 04:03:04.695117,15,16
2018-05-18 04:03:10.240178,15,16
2018-05-18 04:03:15.787042,16,17
2018-05-18 04:03:21.356467,17,18
2018-05-18 04:03:26.921381,18,19
2018-05-18 04:03:32.469565,16,17
2018-05-18 04:03:38.014846,14,15
2018-05-18 04:03:43.559052,14,15
2018-05-18 04:03:49.122505,15,16
2018-05-18 04:03:54.669308,16,17
2018-05-18 04:04:00.219659,15,16
2018-05-18 04:04:05.797329,14,15
2018-05-18 04:04:11.344470,15,16
2018-05-18 04:04:16.896895,16,17
2018-05-18 04:04:22.471320,15,16
2018-05-18 04:04:28.020168,15,16
2018-05-18 04:04:33.572016,15,16
2018-05-18 04:04:39.147119,15,16
2018-05-18 04:04:44.696594,15,16
2018-05-18 04:04:50.261917,17,18
2018-05-18 04:04:55.817244,17,18
2018-05-18 04:05:01.366314,15,16
2018-05-18 04:05:06.938307,14,15
2018-05-18 04:05:12.491242,14,15
2018-05-18 04:05:18.066022,14,15
2018-05-18 04:05:23.624076,15,16
2018-05-18 04:05:29.174709,14,15
2018-05-18 04:05:34.738819,15,16
2018-05-18 04:05:40.298185,16,17
2018-05-18 04:05:45.855124,15,16
2018-05-18 04:05:51.430824,16,17
2018-05-18 04:05:56.988801,16,17
2018-05-18 04:06:02.561237,15,16
2018-05-18 04:06:08.114409,14,15
2018-05-18 04:06:13.675461,15,16
2018-05-18 04:06:19.224005,16,17
2018-05-18 04:06:24.799297,15,16
2018-05-18 04:06:30.371739,14,15
2018-05-18 04:06:35.936893,14,15
2018-05-18 04:06:41.494435,15,16
2018-05-18 04:06:47.074395,15,16
2018-05-18 04:06:52.634915,14,15
2018-05-18 04:06:58.192335,14,15
2018-05-18 04:07:03.743558,15,16
2018-05-18 04:07:09.299751,15,16
2018-05-18 04:07:14.853328,14,15
2018-05-18 04:07:20.406790,14,15
2018-05-18 04:07:25.955411,15,16
2018-05-18 04:07:31.532882,15,16
2018-05-18 04:07:37.106858,15,16
2018-05-18 04:07:42.666586,14,15
2018-05-18 04:07:48.235729,15,16
2018-05-18 04:07:53.794093,15,16
2018-05-18 04:07:59.365041,14,15
2018-05-18 04:08:04.939243,15,16
2018-05-18 04:08:10.489527,16,17
2018-05-18 04:08:16.042682,16,17
2018-05-18 04:08:21.647782,14,15
2018-05-18 04:08:27.222018,15,16
2018-05-18 04:08:32.799435,16,17
2018-05-18 04:08:38.351161,15,16
2018-05-18 04:08:43.932010,15,16
2018-05-18 04:08:49.483206,14,15
2018-05-18 04:08:55.051380,14,15
2018-05-18 04:09:00.606215,16,17
2018-05-18 04:09:06.167845,15,16
2018-05-18 04:09:11.740391,14,15
2018-05-18 04:09:17.315003,13,14
2018-05-18 04:09:22.885907,13,14
2018-05-18 04:09:28.465252,15,16
2018-05-18 04:09:34.017587,15,16
2018-05-18 04:09:39.574648,14,15
2018-05-18 04:09:45.136443,15,16
2018-05-18 04:09:50.705501,15,16
2018-05-18 04:09:56.272686,14,15
2018-05-18 04:10:01.834324,14,15
2018-05-18 04:10:07.394443,14,15
2018-05-18 04:10:12.965061,14,15
2018-05-18 04:10:18.540401,15,16
2018-05-18 04:10:24.091952,14,15
2018-05-18 04:10:29.650157,14,15
2018-05-18 04:10:35.210403,14,15
2018-05-18 04:10:40.768162,14,15
2018-05-18 04:10:46.324984,15,16
2018-05-18 04:10:51.879298,16,17
2018-05-18 04:10:57.430986,16,17
2018-05-18 04:11:03.008030,17,18
2018-05-18 04:11:08.562260,16,17
2018-05-18 04:11:14.141516,13,14
2018-05-18 04:11:19.694371,14,15
2018-05-18 04:11:25.273439,15,16
2018-05-18 04:11:30.829779,14,15
2018-05-18 04:11:36.388440,13,14
2018-05-18 04:11:41.950338,14,15
2018-05-18 04:11:47.577250,14,15
2018-05-18 04:11:53.125819,14,15
2018-05-18 04:11:58.684014,13,14
2018-05-18 04:12:04.261056,13,14
2018-05-18 04:12:09.875822,15,16
2018-05-18 04:12:15.456487,15,16
2018-05-18 04:12:21.011485,14,15
2018-05-18 04:12:26.570638,15,16
2018-05-18 04:12:32.142977,15,16
2018-05-18 04:12:37.707619,16,17
2018-05-18 04:12:43.267282,16,17
2018-05-18 04:12:48.826706,14,15
2018-05-18 04:12:54.411027,13,14
2018-05-18 04:12:59.970119,14,15
2018-05-18 04:13:05.585492,15,16
2018-05-18 04:13:11.144496,15,16
2018-05-18 04:13:16.704747,14,15
2018-05-18 04:13:22.262698,14,15
2018-05-18 04:13:27.835202,15,16
2018-05-18 04:13:33.389844,15,16
2018-05-18 04:13:38.946969,15,16
2018-05-18 04:13:44.514257,15,16
2018-05-18 04:13:50.087511,16,17
2018-05-18 04:13:55.693502,15,16
2018-05-18 04:14:01.275123,15,16
2018-05-18 04:14:06.836947,16,17
2018-05-18 04:14:12.386707,15,16
2018-05-18 04:14:17.936838,14,15
2018-05-18 04:14:23.498673,12,13
2018-05-18 04:14:29.102853,13,14
2018-05-18 04:14:34.669135,14,15
2018-05-18 04:14:40.239774,14,15
2018-05-18 04:14:45.839851,14,15
2018-05-18 04:14:51.484010,14,15
2018-05-18 04:14:57.100356,13,14
2018-05-18 04:15:02.725494,13,14
2018-05-18 04:15:08.285569,14,15
2018-05-18 04:15:13.889299,16,17
2018-05-18 04:15:19.447004,16,17
2018-05-18 04:15:25.004307,15,16
2018-05-18 04:15:30.609685,15,16
2018-05-18 04:15:36.208556,15,16
2018-05-18 04:15:41.756601,14,15
2018-05-18 04:15:47.305827,14,15
2018-05-18 04:15:52.917413,14,15
2018-05-18 04:15:58.523098,15,16
2018-05-18 04:16:04.111480,15,16
2018-05-18 04:16:09.717447,16,17
2018-05-18 04:16:15.267777,16,17
2018-05-18 04:16:20.817405,15,16
2018-05-18 04:16:26.390636,14,15
2018-05-18 04:16:31.948278,13,14
2018-05-18 04:16:37.520633,14,15
2018-05-18 04:16:43.101776,14,15
2018-05-18 04:16:48.711082,14,15
2018-05-18 04:16:54.281133,14,15
2018-05-18 04:16:59.839977,13,14
2018-05-18 04:17:05.446636,13,14
2018-05-18 04:17:11.000723,14,15
2018-05-18 04:17:16.562879,15,16
2018-05-18 04:17:22.117252,15,16
2018-05-18 04:17:27.688027,15,16
2018-05-18 04:17:33.290210,15,16
2018-05-18 04:17:38.898549,15,16
2018-05-18 04:17:44.514712,14,15
2018-05-18 04:17:50.117949,14,15
2018-05-18 04:17:55.734286,15,16
2018-05-18 04:18:01.350952,15,16
2018-05-18 04:18:06.953002,14,15
2018-05-18 04:18:12.505936,13,14
2018-05-18 04:18:18.130048,15,16
2018-05-18 04:18:23.736017,15,16
2018-05-18 04:18:29.341999,15,16
2018-05-18 04:18:34.944483,17,18
2018-05-18 04:18:40.549953,16,17
2018-05-18 04:18:46.172287,14,15
2018-05-18 04:18:51.760670,14,15
2018-05-18 04:18:57.375707,15,16
2018-05-18 04:19:03.006826,14,15
2018-05-18 04:19:08.563089,13,14
2018-05-18 04:19:14.118357,14,15
2018-05-18 04:19:19.729443,14,15
2018-05-18 04:19:25.353497,13,14
2018-05-18 04:19:30.963140,14,15
2018-05-18 04:19:36.526975,15,16
2018-05-18 04:19:42.093576,16,17
2018-05-18 04:19:47.716469,16,17
2018-05-18 04:19:53.278023,15,16
2018-05-18 04:19:58.875828,14,15
2018-05-18 04:20:04.436766,15,16
2018-05-18 04:20:09.998110,15,16
2018-05-18 04:20:15.566824,14,15
2018-05-18 04:20:21.134969,13,14
2018-05-18 04:20:26.739757,14,15
2018-05-18 04:20:32.327502,14,15
2018-05-18 04:20:37.897028,13,14
2018-05-18 04:20:43.503727,13,14
2018-05-18 04:20:49.058333,13,14
2018-05-18 04:20:54.622472,14,15
2018-05-18 04:21:00.190552,16,17
2018-05-18 04:21:05.798576,16,17
2018-05-18 04:21:11.408418,15,16
2018-05-18 04:21:17.016991,15,16
2018-05-18 04:21:22.626414,15,16
2018-05-18 04:21:28.194805,14,15
2018-05-18 04:21:33.760308,13,14
2018-05-18 04:21:39.328059,12,13
2018-05-18 04:21:44.888925,13,14
2018-05-18 04:21:50.499225,14,15
2018-05-18 04:21:56.093082,13,14
2018-05-18 04:22:01.705350,13,14
2018-05-18 04:22:07.329447,13,14
2018-05-18 04:22:12.907833,12,13
2018-05-18 04:22:18.519598,13,14
2018-05-18 04:22:24.132460,15,16
2018-05-18 04:22:29.698162,15,16
2018-05-18 04:22:35.314668,15,16
2018-05-18 04:22:40.875416,15,16
2018-05-18 04:22:46.488014,14,15
2018-05-18 04:22:52.049374,13,14
2018-05-18 04:22:57.664703,14,15
2018-05-18 04:23:03.295372,15,16
2018-05-18 04:23:08.924578,16,17
2018-05-18 04:23:14.509631,16,17
2018-05-18 04:23:20.089017,14,15
2018-05-18 04:23:25.721641,12,13
2018-05-18 04:23:31.290502,12,13
2018-05-18 04:23:36.864779,14,15
2018-05-18 04:23:42.422357,15,16
2018-05-18 04:23:48.039656,14,15
2018-05-18 04:23:53.656713,13,14
2018-05-18 04:23:59.272622,13,14
2018-05-18 04:24:04.887625,13,14
2018-05-18 04:24:10.503395,13,14
2018-05-18 04:24:16.095076,13,14
2018-05-18 04:24:21.675481,14,15
2018-05-18 04:24:27.268698,15,16
2018-05-18 04:24:32.871798,15,16
2018-05-18 04:24:38.464319,15,16
2018-05-18 04:24:44.051474,13,14
2018-05-18 04:24:49.645409,12,13
2018-05-18 04:24:55.231354,12,13
2018-05-18 04:25:00.830878,13,14
2018-05-18 04:25:06.437183,13,14
2018-05-18 04:25:12.045922,13,14
2018-05-18 04:25:17.655900,13,14
2018-05-18 04:25:23.267167,12,13
2018-05-18 04:25:28.871775,13,14
2018-05-18 04:25:34.481273,14,15
2018-05-18 04:25:40.091028,14,15
2018-05-18 04:25:45.679818,15,16
2018-05-18 04:25:51.273418,15,16
2018-05-18 04:25:56.858531,14,15
2018-05-18 04:26:02.458779,13,14
2018-05-18 04:26:08.069287,13,14
2018-05-18 04:26:13.684739,13,14
2018-05-18 04:26:19.313844,13,14
2018-05-18 04:26:24.934896,13,14
2018-05-18 04:26:30.534557,13,14
2018-05-18 04:26:36.122167,14,15
2018-05-18 04:26:41.731744,13,14
2018-05-18 04:26:47.345753,14,15
2018-05-18 04:26:52.972001,15,16
2018-05-18 04:26:58.565847,14,15
2018-05-18 04:27:04.152172,14,15
2018-05-18 04:27:09.741018,15,16
2018-05-18 04:27:15.340516,14,15
2018-05-18 04:27:20.937304,14,15
2018-05-18 04:27:26.538116,14,15
2018-05-18 04:27:32.134012,13,14
2018-05-18 04:27:37.739485,13,14
2018-05-18 04:27:43.333271,13,14
2018-05-18 04:27:48.927478,13,14
2018-05-18 04:27:54.532211,14,15
2018-05-18 04:28:00.141196,14,15
2018-05-18 04:28:05.740832,14,15
2018-05-18 04:28:11.326132,14,15
2018-05-18 04:28:16.930203,15,16
2018-05-18 04:28:22.538118,13,14
2018-05-18 04:28:28.140082,12,13
2018-05-18 04:28:33.743927,13,14
2018-05-18 04:28:39.349558,15,16
2018-05-18 04:28:44.947980,15,16
2018-05-18 04:28:50.546310,13,14
2018-05-18 04:28:56.146413,13,14
2018-05-18 04:29:01.756221,14,15
2018-05-18 04:29:07.376865,14,15
2018-05-18 04:29:12.982543,13,14
2018-05-18 04:29:18.602859,13,14
2018-05-18 04:29:24.198597,14,15
2018-05-18 04:29:29.801494,15,16
2018-05-18 04:29:35.398172,14,15
2018-05-18 04:29:41.002733,15,16
2018-05-18 04:29:46.599577,15,16
2018-05-18 04:29:52.204198,15,16
2018-05-18 04:29:57.803482,14,15
2018-05-18 04:30:03.401147,13,14
2018-05-18 04:30:08.990702,14,15
2018-05-18 04:30:14.588712,14,15
2018-05-18 04:30:20.183495,13,14
2018-05-18 04:30:25.779895,14,15
2018-05-18 04:30:31.376952,14,15
2018-05-18 04:30:36.982792,14,15
2018-05-18 04:30:42.580775,13,14
2018-05-18 04:30:48.191739,14,15
2018-05-18 04:30:53.789880,13,14
2018-05-18 04:30:59.392148,14,15
2018-05-18 04:31:05.020459,15,16
2018-05-18 04:31:10.654919,15,16
2018-05-18 04:31:16.278624,14,15
2018-05-18 04:31:21.866797,14,15
2018-05-18 04:31:27.485126,15,16
2018-05-18 04:31:33.102909,15,16
2018-05-18 04:31:38.700492,15,16
2018-05-18 04:31:44.315183,15,16
2018-05-18 04:31:49.924604,14,15
2018-05-18 04:31:55.530321,13,14
2018-05-18 04:32:01.131272,12,13
2018-05-18 04:32:06.716385,12,13
2018-05-18 04:32:12.344749,12,13
2018-05-18 04:32:17.976000,13,14
2018-05-18 04:32:23.591454,13,14
2018-05-18 04:32:29.206434,14,15
2018-05-18 04:32:34.801910,14,15
2018-05-18 04:32:40.417556,14,15
2018-05-18 04:32:46.028677,14,15
2018-05-18 04:32:51.629086,14,15
2018-05-18 04:32:57.236778,14,15
2018-05-18 04:33:02.844694,14,15
2018-05-18 04:33:08.450675,13,14
2018-05-18 04:33:14.065081,13,14
2018-05-18 04:33:19.669899,12,13
2018-05-18 04:33:25.297693,12,13
2018-05-18 04:33:30.929051,13,14
2018-05-18 04:33:36.558940,14,15
2018-05-18 04:33:42.159005,14,15
2018-05-18 04:33:47.766258,13,14
2018-05-18 04:33:53.378484,13,14
2018-05-18 04:33:58.966515,12,13
2018-05-18 04:34:04.556386,12,13
2018-05-18 04:34:10.154889,12,13
2018-05-18 04:34:15.741683,12,13
2018-05-18 04:34:21.338077,12,13
2018-05-18 04:34:26.926346,12,13
2018-05-18 04:34:32.556204,12,13
2018-05-18 04:34:38.191254,14,15
2018-05-18 04:34:43.783281,14,15
2018-05-18 04:34:49.379531,13,14
2018-05-18 04:34:54.959726,14,15
2018-05-18 04:35:00.564258,15,16
2018-05-18 04:35:06.188653,15,16
2018-05-18 04:35:11.784130,14,15
2018-05-18 04:35:17.362539,14,15
2018-05-18 04:35:22.956620,13,14
2018-05-18 04:35:28.553875,13,14
2018-05-18 04:35:34.157286,13,14
2018-05-18 04:35:39.739648,14,15
2018-05-18 04:35:45.316753,15,16
2018-05-18 04:35:50.951525,15,16
2018-05-18 04:35:56.600612,14,15
2018-05-18 04:36:02.250358,14,15
2018-05-18 04:36:07.844089,16,17
2018-05-18 04:36:13.482961,16,17
2018-05-18 04:36:19.069123,15,16
2018-05-18 04:36:24.674631,13,14
2018-05-18 04:36:30.263286,12,13
2018-05-18 04:36:35.864915,14,15
2018-05-18 04:36:41.454823,13,14
2018-05-18 04:36:47.068566,12,13
2018-05-18 04:36:52.672364,12,13
2018-05-18 04:36:58.278891,13,14
2018-05-18 04:37:03.879931,14,15
2018-05-18 04:37:09.520757,13,14
2018-05-18 04:37:15.112210,12,13
2018-05-18 04:37:20.703792,12,13
2018-05-18 04:37:26.297970,13,14
2018-05-18 04:37:31.886662,14,15
2018-05-18 04:37:37.533134,12,13
2018-05-18 04:37:43.170084,11,12
2018-05-18 04:37:48.771424,11,12
2018-05-18 04:37:54.386924,13,14
2018-05-18 04:38:00.000959,13,14
2018-05-18 04:38:05.584120,13,14
2018-05-18 04:38:11.191291,12,13
2018-05-18 04:38:16.827957,12,13
2018-05-18 04:38:22.481732,12,13
2018-05-18 04:38:28.118285,14,15
2018-05-18 04:38:33.710169,15,16
2018-05-18 04:38:39.316706,14,15
2018-05-18 04:38:44.922045,12,13
2018-05-18 04:38:50.504007,13,14
2018-05-18 04:38:56.111686,13,14
2018-05-18 04:39:01.745846,14,15
2018-05-18 04:39:07.380766,13,14
2018-05-18 04:39:12.966774,13,14
2018-05-18 04:39:18.549294,13,14
2018-05-18 04:39:24.131175,13,14
2018-05-18 04:39:29.712697,14,15
2018-05-18 04:39:35.346808,14,15
2018-05-18 04:39:40.930338,13,14
2018-05-18 04:39:46.541902,12,13
2018-05-18 04:39:52.125125,12,13
2018-05-18 04:39:57.745193,13,14
2018-05-18 04:40:03.328955,15,16
2018-05-18 04:40:08.994568,15,16
2018-05-18 04:40:14.628530,13,14
2018-05-18 04:40:20.265820,12,13
2018-05-18 04:40:25.863306,13,14
2018-05-18 04:40:31.449395,12,13
2018-05-18 04:40:37.039978,12,13
2018-05-18 04:40:42.634422,12,13
2018-05-18 04:40:48.227917,12,13
2018-05-18 04:40:53.887625,12,13
2018-05-18 04:40:59.543065,12,13
2018-05-18 04:41:05.162808,12,13
2018-05-18 04:41:10.745903,13,14
2018-05-18 04:41:16.339087,13,14
2018-05-18 04:41:21.950115,13,14
2018-05-18 04:41:27.608151,12,13
2018-05-18 04:41:33.214313,12,13
2018-05-18 04:41:38.819087,13,14
2018-05-18 04:41:44.404075,14,15
2018-05-18 04:41:50.015288,14,15
2018-05-18 04:41:55.623438,13,14
2018-05-18 04:42:01.211362,13,14
2018-05-18 04:42:06.790901,14,15
2018-05-18 04:42:12.458249,13,14
2018-05-18 04:42:18.129814,12,13
2018-05-18 04:42:23.766292,12,13
2018-05-18 04:42:29.350612,12,13
2018-05-18 04:42:34.962086,12,13
2018-05-18 04:42:40.579732,13,14
2018-05-18 04:42:46.174537,15,16
2018-05-18 04:42:51.778378,15,16
2018-05-18 04:42:57.420594,14,15
2018-05-18 04:43:03.027173,13,14
2018-05-18 04:43:08.665828,13,14
2018-05-18 04:43:14.305554,13,14
2018-05-18 04:43:19.923025,13,14
2018-05-18 04:43:25.539768,13,14
2018-05-18 04:43:31.142060,13,14
2018-05-18 04:43:36.751107,13,14
2018-05-18 04:43:42.403634,13,14
2018-05-18 04:43:48.057586,12,13
2018-05-18 04:43:53.646457,12,13
2018-05-18 04:43:59.268760,12,13
2018-05-18 04:44:04.889888,11,12
2018-05-18 04:44:10.496191,12,13
2018-05-18 04:44:16.097186,12,13
2018-05-18 04:44:21.695847,12,13
2018-05-18 04:44:27.311884,11,12
2018-05-18 04:44:32.904660,12,13
2018-05-18 04:44:38.497478,13,14
2018-05-18 04:44:44.093274,13,14
2018-05-18 04:44:49.687765,12,13
2018-05-18 04:44:55.309699,12,13
2018-05-18 04:45:00.930386,13,14
2018-05-18 04:45:06.530046,12,13
2018-05-18 04:45:12.123517,11,12
2018-05-18 04:45:17.718058,12,13
2018-05-18 04:45:23.365166,13,14
2018-05-18 04:45:28.957899,14,15
2018-05-18 04:45:34.550664,14,15
2018-05-18 04:45:40.149253,12,13
2018-05-18 04:45:45.748176,11,12
2018-05-18 04:45:51.349005,11,12
2018-05-18 04:45:56.946917,12,13
2018-05-18 04:46:02.545553,13,14
2018-05-18 04:46:08.158029,13,14
2018-05-18 04:46:13.775793,13,14
2018-05-18 04:46:19.395793,12,13
2018-05-18 04:46:25.017809,11,12
2018-05-18 04:46:30.616186,12,13
2018-05-18 04:46:36.214559,12,13
2018-05-18 04:46:41.812431,13,14
2018-05-18 04:46:47.423354,13,14
2018-05-18 04:46:53.030135,13,14
2018-05-18 04:46:58.627377,13,14
2018-05-18 04:47:04.231756,12,13
2018-05-18 04:47:09.829451,11,12
2018-05-18 04:47:15.425142,11,12
